Code,Year,Deaths - Exposure to forces of nature %,Deaths - Under 5 ,Deaths -  Age: 5-14 years ,Deaths - Age: 15-49 years ,Deaths - Age: 50-69 years,Deaths - Age: 70+ years ,Deaths - No access to handwashing facility ,Deaths - Smoking,Deaths - Secondhand smoke,Deaths - Unsafe water source ,Deaths - Household air pollution from solid fuels ,Deaths - Air pollution ,Deaths Outdoor air pollution,IDDeath
COG,2006,0.015414016,11388.98275,1183.876759,11539.93343,8025.97022,6851.481933,1663.851588,1313.508145,393.7475344,2502.248361,1775.540848,2557.131193,802.7,2006COG
COG,2005,0.002532637,11835.5938,1213.057588,11587.18247,8054.692484,6846.771545,1659.044101,1322.474989,396.037006,2475.306362,1842.983956,2604.298552,782.74,2005COG
COG,2010,0,9596.907456,1136.335931,11207.18734,8221.867383,7417.792845,1552.214217,1351.255836,396.1805035,2337.439693,1590.453998,2435.723239,866.22,2010COG
COL,2005,0.068699425,20845.46328,3404.021572,44655.99243,43438.2935,84174.95236,545.5212736,18065.28382,3514.338603,958.04741,4529.940318,11403.28117,6971.38,2005COL
COL,2017,0.149722106,11672.16713,2383.839461,39050.5237,54208.10158,126901.9492,382.400005,19433.68056,3637.831624,520.1231751,2382.9701,11962.66488,9711.92,2017COL
COL,2007,0.15683646,19088.14191,3082.176387,42185.05772,44396.14568,90192.37617,489.6296712,18237.12996,3475.85884,803.7814377,4181.125482,11753.85449,7678.32,2007COL
COL,2008,0.072870768,18144.5284,2942.940417,42258.6242,44884.68984,93503.35558,458.8664572,18399.31532,3450.367265,720.8656968,3939.520364,11877.12696,8047.16,2008COL
COL,2009,0.066915945,17379.51077,3034.39478,44233.05143,46467.85449,96615.20236,441.9874754,18821.77912,3453.847254,664.7389849,3709.206444,12036.60299,8440.25,2009COL
COL,2012,0.084207868,14212.10478,2714.141253,40305.07439,46582.30871,101637.2196,370.9096751,18055.14207,3292.794971,495.2020324,2899.513278,11455.46132,8670.54,2012COL
COL,2011,0.340338402,14882.36526,2871.217662,41122.41717,45836.17496,98620.27309,381.0930022,18012.06371,3284.672921,523.530453,3073.813957,11529.72074,8569.52,2011COL
COL,2013,0.048991883,13595.36344,2638.786312,39610.97246,47425.35879,104937.1708,366.6688453,18082.59192,3301.384284,487.92077,2754.353726,11309.22418,8670.34,2013COL
COL,2014,0.058392518,13133.71367,2561.700744,38373.39887,47886.61915,108697.9304,368.3709337,18099.64985,3334.940305,495.5787476,2643.268755,11289.69286,8764.21,2014COL
COL,2016,0.009698221,12103.15376,2407.651105,38998.83271,52177.87681,121269.9893,377.4928372,19009.22886,3535.171856,509.0503493,2484.675015,11606.61068,9246.8,2016COL
COL,2004,0.030384237,21525.70677,3486.432133,49549.36198,44050.0336,82153.97704,576.7958849,18422.0848,3565.558481,1058.209095,4718.278669,11499.51858,6877.46,2004COL
COL,2010,0.170306102,16159.56275,3051.170593,43482.85628,46725.06304,98449.75439,412.3225518,18631.79417,3404.828229,591.274069,3391.586904,11870.11083,8592.65,2010COL
COL,2002,0.0612233,22918.57807,4097.725525,64870.71615,46685.28265,80308.66658,630.7030864,19738.96696,3693.641287,1242.318892,5011.754543,11635.69325,6716.74,2002COL
COL,2006,0.13058746,20050.98093,3284.344779,43853.46222,44879.21332,88571.79128,522.6964866,18587.53846,3587.650115,879.856866,4471.513191,11883.25754,7516.07,2006COL
COL,2003,0.077236454,22108.48541,3638.757888,51472.2411,43705.38369,79762.34153,604.7705506,18460.66617,3558.303819,1156.747003,4782.186746,11340.37782,6651.11,2003COL
COL,2015,0.079439485,12668.05889,2501.98099,38757.90281,50107.40745,115009.139,375.88413,18559.94842,3442.184441,505.6014154,2563.391295,11501.65746,9059.42,2015COL
COL,1990,0.025433562,30466.22528,4837.466979,47455.73605,35508.48187,50813.44865,1160.654403,17958.95585,3298.787973,2665.569954,5671.549494,9478.582732,3856.12,1990COL
COL,1991,0.08538707,30658.49783,5001.239089,51996.1128,38064.97349,54646.33761,1199.656099,19170.55388,3461.216348,2801.890548,5878.739816,10057.66079,4232.66,1991COL
COL,1992,0.012437626,30555.25123,5037.232532,52982.7674,39270.10082,57089.53368,1166.542494,19612.72021,3525.24173,2716.496971,5891.272436,10312.96126,4479.07,1992COL
COL,1993,0.141355302,29765.17669,4897.928387,52401.81273,39175.71673,58410.97876,1068.581243,19383.64891,3511.951083,2422.263925,5776.996366,10310.42826,4592.52,1993COL
COL,1994,0.088338956,29022.6873,4977.099179,52023.88792,40153.04332,61748.55659,1019.101393,19703.78193,3584.734789,2287.424579,5711.186216,10526.3704,4878.45,1994COL
COL,2001,0.048720909,23387.27884,3997.480212,56719.88907,42438.27089,72557.40142,626.3903443,18118.05672,3432.647266,1259.889772,4754.38203,10619.78015,5947.96,2001COL
COL,1996,0.011962493,27077.32226,4733.013477,52549.70847,41210.77015,66708.03225,905.5134114,19987.89142,3661.239638,1979.693437,5466.910913,10840.07271,5444.9,1996COL
COL,1997,0.034971122,26117.76228,4451.512922,51227.93262,40587.21951,63495.59633,830.7599021,18926.9511,3463.90622,1814.22615,4990.648135,10303.09503,5383,1997COL
COL,1998,0.02956296,25204.31764,4209.389034,51925.8229,40695.99801,64024.58829,763.08863,18391.41794,3391.541876,1663.443475,4846.181007,10185.93209,5412.79,1998COL
COL,1999,0.479415174,24439.08144,4204.831887,53729.4027,41380.18968,66698.49564,700.2278422,18302.98064,3413.64225,1484.968488,4814.471467,10331.67511,5594.33,1999COL
COL,2000,0.108847414,23861.81472,4023.444187,55936.01412,41769.26686,69190.20129,657.454597,18103.38623,3401.780625,1369.150352,4758.524469,10343.34286,5662.93,2000COL
COL,1995,0.068768171,28046.13963,4869.046571,51709.71897,40543.18916,65339.75122,970.3516969,19879.33928,3647.044892,2154.248978,5646.062765,10704.18395,5126.42,1995COL
COM,2004,0,1539.891941,129.9530488,759.2728364,1003.569156,1048.740603,260.7657707,160.1522049,64.13118668,373.1901255,362.2795851,412.3558646,51.13,2004COM
COM,2014,0,864.821569,107.6833613,777.7266752,1160.821597,1419.956882,172.605635,174.3705363,64.85474381,225.1980332,327.5820116,392.543714,66.06,2014COM
COM,2013,0,923.2696839,113.8849408,800.8939503,1139.998592,1372.760275,175.6663964,172.2260861,64.38954503,230.1932929,329.8779325,391.6299919,62.84,2013COM
COM,2012,0.092154888,988.2134891,118.2496168,803.3139185,1111.888845,1329.5615,185.6470875,169.85335,64.57347452,245.2236593,335.6973238,396.679231,62.05,2012COM
COM,2011,0,1053.757295,126.8814817,857.0277226,1095.835453,1295.949377,195.3183243,168.1151436,64.37110016,260.4155586,339.7190775,398.812498,60.15,2011COM
COM,2008,0,1241.231209,122.1527669,762.2177998,1030.195048,1174.862548,223.6473109,163.2761971,63.80594234,307.8135376,350.5500569,405.0449375,55.53,2008COM
COM,2015,0,811.7559391,104.247889,779.7185677,1179.554869,1474.550859,168.6449727,176.535595,65.2306704,219.4569044,324.6339033,390.0180723,66.49,2015COM
COM,2007,0,1336.047302,131.0655405,810.3692469,1024.386134,1140.576038,244.3607419,162.0513387,63.26047175,346.7830167,350.2917363,403.597294,54.34,2007COM
COM,2006,0,1382.280453,129.3450578,786.4283208,1013.85586,1108.844555,240.3970947,160.9391138,63.35773367,337.9242497,354.1879289,405.8903215,52.74,2006COM
COM,2005,0.022519654,1461.389543,130.2862652,774.5123947,1007.308097,1074.846575,247.1620215,159.7110976,63.17435282,350.9032982,355.5732658,405.624408,51.1,2005COM
COM,2016,0,764.3940468,101.0477546,782.8379507,1211.992625,1517.710131,165.8378895,178.4972255,65.68311815,215.6803749,322.4127183,389.2381205,67.94,2016COM
COM,2010,0,1113.358899,119.0221183,766.0256626,1052.886355,1247.823108,204.1365666,164.5773993,63.93343305,274.8344512,343.7916902,399.9779895,57.23,2010COM
COM,2002,0,1744.097023,138.3369271,783.8159488,1012.204402,1009.895067,308.5819384,163.6132836,66.88676822,456.5363625,383.5393008,432.7264936,50.28,2002COM
COM,2009,0.044535859,1185.541857,135.7759217,891.0834443,1069.605291,1217.281791,213.9415145,165.2499158,63.88806,291.2053695,347.9992266,403.2779127,56.32,2009COM
COM,2000,0,1937.07182,146.2608381,789.5805495,1023.586336,982.3932943,358.5240524,167.6285085,70.28230087,543.4150139,407.5107233,456.2717285,49.91,2000COM
COM,2003,0,1620.826837,132.4352577,762.6027616,1002.183225,1024.810665,274.1513888,160.621463,65.36085502,395.1179556,371.8611716,421.3501845,50.55,2003COM
COM,1990,0,2263.999428,167.5439444,749.3259826,917.1531095,776.7039787,346.3539138,159.8167962,76.84042897,484.2695327,480.693187,525.3695231,45.91,1990COM
COM,2017,0,726.4413607,97.46318844,785.9496363,1238.069445,1570.488827,167.7830401,180.4491735,66.5243068,219.3140577,323.1061816,392.4471044,70.48,2017COM
COM,1991,0,2231.49654,166.2921228,757.8102151,937.8768122,789.9581258,333.9242943,161.3621883,76.43423798,464.6354446,472.9491629,517.9703982,46.28,1991COM
COM,1992,0,2188.469232,164.4569706,766.546613,949.9898356,809.6162502,325.2955299,162.8343756,76.08221491,451.6503498,467.0093211,512.2876487,46.55,1992COM
COM,1993,0,2149.027657,161.9513968,772.9035636,962.9274632,831.9576676,319.1967517,164.6341052,76.05911623,442.1442709,462.8747115,508.8234313,47.23,1993COM
COM,2001,0,1785.863346,139.3253659,778.2302214,1013.731768,992.7101778,304.9091517,164.4919316,68.49977218,445.2832113,394.7682696,443.5633607,49.91,2001COM
COM,1995,0,2087.14663,157.8858686,785.7097678,997.2072897,884.8105406,311.9044229,168.8468807,76.2966581,431.7986922,457.6011721,504.8535139,48.55,1995COM
COM,1996,0,2068.627324,174.3269654,929.0511299,1036.653234,917.6526627,310.6481107,171.5004675,76.00327858,431.9443678,452.6265232,500.7429323,49.41,1996COM
COM,1997,0,2028.085966,160.1331243,834.4898432,1031.270367,934.600603,311.6253717,172.2600233,75.17919492,437.9719128,445.852211,494.396805,49.83,1997COM
COM,1998,0,2041.320979,157.6518292,859.7076731,1044.747043,953.9559737,349.6374733,172.7971112,74.03065363,514.3488818,436.7704114,485.7157158,50.19,1998COM
COM,1999,0,1957.243429,148.0807966,786.1661494,1028.169225,962.4196474,338.0993831,168.4346871,71.96556466,498.0853987,421.3371932,469.9713046,49.82,1999COM
COM,1994,0,2121.304754,160.2770339,782.1485379,980.2660091,858.7349571,315.5909016,167.0027256,76.3646698,436.6514333,460.3587939,507.2799477,48.21,1994COM
CPV,2000,0,634.9822756,69.85850512,517.7807351,390.6528671,1048.848657,73.31389253,109.2669425,29.03328564,78.75886623,153.8431849,217.5887651,64.88,2000CPV
CPV,1999,0,681.8970791,74.56741049,508.0238263,403.4219147,1026.308388,79.55547787,108.4952364,29.45942771,88.23581886,161.923951,223.5223785,62.75,1999CPV
CPV,1990,0,805.3960499,64.89500562,301.6264325,373.3699968,860.2066312,132.3618365,97.86359542,29.23474289,209.4121283,177.0458098,217.5427331,42.76,1990CPV
CPV,1997,0,711.721657,72.93712873,450.2184201,412.1408549,979.2665727,89.46468475,106.499486,29.73985001,107.7196409,170.4023716,226.8991645,57.75,1997CPV
CPV,1996,0,734.3792452,72.91220348,426.9480437,412.6083134,958.6034984,97.6338554,106.1219599,29.69111671,127.0704598,173.8562721,226.7969748,54.38,1996CPV
CPV,1995,0,931.3751815,80.89544849,409.26813,410.3462679,945.2874192,205.8223163,104.0265165,29.04116865,343.3524163,171.384075,220.8885586,51.15,1995CPV
CPV,1992,0,771.7760678,68.56901563,340.0742509,388.373066,886.6997036,122.0583628,100.3913723,28.71800815,189.1093186,173.4047793,216.6006655,45.32,1992CPV
CPV,1993,0,758.5006276,70.39059785,362.9752501,395.8778607,902.1103302,117.1775329,102.6721955,28.80975889,177.638065,173.1844014,218.4085733,47.25,1993CPV
CPV,1991,0,786.2542807,67.69492017,321.7011783,382.728489,875.2876715,125.5005415,99.37198476,28.89435007,196.6529872,175.0365951,216.6206751,43.8,1991CPV
CPV,2003,0,542.7506181,62.65606905,571.4902492,382.7063613,1132.529016,59.39512698,112.1812812,28.69598985,56.04525764,144.4264032,210.4107135,67.11,2003CPV
CPV,2016,0,246.7798668,31.00751169,620.6272737,552.8849682,1518.027856,41.59897764,123.6160049,33.36622191,23.73461303,115.0004212,226.1397214,112.51,2016CPV
CPV,2001,0,604.1033267,67.679459,535.310279,388.90286,1074.716756,68.46910394,110.3906345,28.88382478,70.76238763,150.5468988,215.9506803,66.54,2001CPV
CPV,1994,0,751.1621881,70.11504609,381.8413098,400.7458094,917.0698482,116.0009702,103.9618593,28.9639041,172.3300481,172.5487031,220.0935473,49.41,1994CPV
CPV,2017,0,233.8111218,29.8336902,615.0524857,584.7667578,1537.875048,42.07232067,125.6559008,33.84686403,24.1495243,111.4481349,229.9307553,119.9,2017CPV
CPV,2002,0,580.7760526,65.74555625,553.9960018,386.4646847,1103.162583,64.23191111,111.4576647,28.85175289,63.63894811,147.1592596,213.7383054,67.71,2002CPV
CPV,2004,0,507.4549854,59.23648973,587.757584,378.5372826,1163.14609,55.39223596,112.7324312,28.67013791,49.74767039,140.8491871,206.8837418,67.16,2004CPV
CPV,1998,0,679.6622885,71.88829637,472.1643037,407.9651563,1001.030265,83.70296767,107.1743383,29.40257438,96.56670831,165.4070163,224.0925066,59.86,1998CPV
CPV,2006,0,444.078767,52.83004628,609.2657052,372.4602889,1227.825027,50.0781725,114.0202272,29.22515028,40.81322133,136.0664249,205.0035123,70.06,2006CPV
CPV,2007,0,414.7406507,53.416235,656.7165642,372.5696159,1253.580755,47.44216972,112.6629266,29.35119588,36.80125322,133.1986342,203.3936773,71.31,2007CPV
CPV,2009,0.109945434,358.3791982,43.98984334,626.3509756,381.5652694,1319.436427,43.95551868,113.6588828,30.01847434,31.28176693,130.6608588,204.126359,74.6,2009CPV
CPV,2010,0,334.7043594,41.22562692,629.8854104,395.935625,1350.000129,43.3184999,114.4550282,30.52466451,29.79247652,130.1719266,205.7417811,76.72,2010CPV
CPV,2008,0,383.8571569,46.14761606,619.064175,370.7938417,1285.318596,45.48876587,112.9750487,29.67310617,33.64525683,131.2172367,203.3792511,73.29,2008CPV
CPV,2013,0,286.7547175,33.99390203,633.1196687,465.7130092,1431.228448,41.64498098,117.5191381,31.88545591,25.38826434,122.2010445,217.6824983,96.72,2013CPV
CPV,2014,0,273.0388556,32.6201741,628.1345219,489.9298393,1454.209625,41.5812512,118.4333404,32.27649018,24.69598715,120.8036181,218.6899975,99.15,2014CPV
CPV,2015,0.307065425,260.7683113,33.74086774,641.3349507,517.8200529,1478.931752,41.32596499,119.7087273,32.62605372,24.03245881,112.5918389,228.2124148,116.97,2015CPV
CPV,2005,0,475.4326252,56.04466946,600.7918361,374.3360336,1194.900321,51.95978458,113.2485139,28.79790764,44.30346705,138.3742925,204.6417532,67.39,2005CPV
CPV,2011,0,308.7438868,38.84848168,632.8038767,417.1522863,1377.379682,42.29733189,115.7800974,30.92911427,27.86054629,125.100929,212.230698,88.33,2011CPV
CPV,2012,0,302.8410723,36.98721436,635.8110071,441.2295619,1405.831125,41.90377326,116.7633089,31.54304368,26.28131283,123.149048,216.9811043,95.04,2012CPV
CRI,2001,0.00657289,948.7511776,200.3142318,2706.674353,3549.741715,7808.189896,40.35237527,1650.647528,239.1928763,47.19544677,257.2397151,802.7777344,551.35,2001CRI
CRI,2000,0.013508879,942.7175615,186.8889905,2663.355983,3436.275006,7576.797361,41.05005902,1635.355078,239.122724,47.8968406,268.5360614,792.1755131,529.24,2000CRI
CRI,2017,0.080723789,568.7675507,125.818195,3220.337147,6278.380635,13357.92451,39.81137902,2203.799503,290.5739805,37.37146849,178.8154362,1042.08932,874.15,2017CRI
CRI,1990,0.00863088,1370.682304,197.037492,1886.254341,2641.487722,5491.368569,56.31558809,1409.231701,213.9453537,76.35674134,386.6269951,692.3272989,308.14,1990CRI
CRI,1991,0.400415817,1311.555869,204.1306375,1989.282088,2711.48498,5771.524755,53.30411688,1434.203765,218.0497595,69.11795114,375.7534847,703.2172899,329.97,1991CRI
CRI,1993,0.094250177,1244.777879,203.0648964,2147.657372,2902.310871,6234.7252,50.63319416,1489.331543,224.9923132,61.68393978,355.9352839,725.5107358,372.3,1993CRI
CRI,1999,0.112638309,1059.315144,203.6160077,2739.65824,3505.223803,7585.016993,45.42469707,1692.100766,249.1297178,53.08418708,295.0643597,819.1303354,529.53,1999CRI
CRI,1995,0,1205.045242,222.8562468,2502.126292,3308.473396,6941.884657,53.75564868,1632.320348,249.0596095,64.50816116,359.1017672,798.8645702,443.06,1995CRI
CRI,1996,0.42822402,1129.206575,233.3388146,2513.428551,3229.038012,6906.940935,51.18702326,1586.902871,240.9363963,61.34638766,332.4776729,775.5674456,446.63,1996CRI
CRI,1997,0.028044593,1201.749445,225.9064025,2579.163836,3279.951232,6977.037422,50.4399917,1600.570075,240.9502509,60.31583664,316.6307882,780.3522865,468.03,1997CRI
CRI,1998,0.089080958,1119.64755,215.7015062,2623.912867,3379.63557,7255.109015,48.38479123,1635.664668,244.9866831,57.09168886,305.2594886,798.2537973,497.95,1998CRI
CRI,1994,0.014802303,1223.725305,205.9802656,2321.087424,3137.144413,6623.788066,52.30688735,1570.273531,237.9887174,63.22855738,360.4447862,765.6431505,408.2,1994CRI
CRI,1992,0,1279.052653,209.4048312,2095.605545,2790.668303,6032.793059,51.26800128,1473.631754,222.274547,63.81737098,366.0589932,716.8881314,353.43,1992CRI
CRI,2014,0.004957267,660.7245232,136.0417616,3021.520765,5138.512583,11216.54328,37.7827215,1898.539236,242.3340324,37.43380884,165.3653323,897.5594122,740.68,2014CRI
CRI,2002,0.071645416,917.5429112,201.6536841,2732.147866,3606.402369,7896.16733,38.78511995,1631.733519,229.3938762,44.84925536,241.2100794,789.0388271,553.62,2002CRI
CRI,2004,0.06187622,805.6562557,187.5128924,2826.993445,3871.664506,8470.104472,37.54734095,1685.215263,225.1714434,42.18901962,230.1576747,819.770327,595.84,2004CRI
CRI,2015,0,622.85901,130.8412571,3126.50955,5498.02023,11868.69879,37.69694071,2002.77641,257.6999948,36.36928275,171.8521859,946.9011737,784.33,2015CRI
CRI,2013,0,679.413396,142.8055675,2981.198231,4969.703964,10794.34662,37.16933453,1855.446239,234.6368905,37.14819563,165.8151057,878.8838514,721.09,2013CRI
CRI,2016,0.039488974,594.4583915,129.5284326,3222.717941,6019.518386,12825.64144,38.91026662,2155.039505,280.4175184,36.59459961,180.9435633,1003.088392,832.24,2016CRI
CRI,2012,0.036669641,710.2764399,149.3564262,2928.709512,4850.306539,10451.06458,36.35885924,1837.896342,229.475072,36.76022098,166.1576879,872.8606169,714.45,2012CRI
CRI,2011,0.021447349,740.9080236,155.2394302,2938.536994,4739.382959,10076.87996,35.56885225,1815.995824,225.2931692,36.07283413,170.8278682,859.2723986,695.83,2011CRI
CRI,2003,0.018971304,857.312209,186.9339005,2796.974251,3752.585608,8220.008454,38.27415036,1663.316116,229.2849431,43.6696895,236.9968571,812.1152938,581.22,2003CRI
CRI,2009,0.131255991,722.526394,154.7988144,2785.553132,4190.792847,8907.86115,33.00660219,1636.912621,202.4410119,34.93230305,171.4366098,764.5580777,599.38,2009CRI
CRI,2008,0.04918921,771.3239082,156.9690932,2762.638932,4027.478236,8545.824278,31.94948276,1606.561292,198.3268477,33.09608798,175.3565297,749.2661325,579.96,2008CRI
CRI,2007,0.122014652,823.6853762,172.034414,2664.843903,3817.297364,8094.390297,32.49319914,1547.06286,192.5476727,34.19128549,176.5735655,723.8833883,553.07,2007CRI
CRI,2006,0,783.5860584,182.002544,2872.657773,4103.89398,8537.949192,34.43019689,1671.941965,213.7062391,36.74838831,203.7210437,794.6731203,597.08,2006CRI
CRI,2005,0.038169119,773.9105067,187.6239658,2691.985327,3832.558209,8234.07494,35.27030822,1603.793652,209.8694296,38.92445232,207.7605457,773.9468122,572.16,2005CRI
CRI,2010,0.274187019,770.767566,163.9237002,3079.175076,4715.304483,9871.749028,35.79256506,1822.796628,227.2691801,36.85140996,182.0854235,856.2979931,681.31,2010CRI
CUB,2008,0.011753592,779.1941369,272.4935056,7786.651678,22256.77168,53985.4509,239.1094435,16570.43291,1832.457876,184.579205,428.7676695,5910.93322,5534.91,2008CUB
CUB,2011,0,782.7652324,259.4456414,7385.236282,22324.40967,55602.19503,229.8188358,16339.95848,1695.892205,196.1681544,363.5321071,5860.764774,5551.13,2011CUB
CUB,2012,0.018983431,741.5813974,251.040418,7632.314999,23454.51518,57471.68028,233.3670122,16915.85893,1726.313518,202.4212586,363.1300131,5882.89166,5573.74,2012CUB
CUB,2013,0.002176574,716.5065676,248.5465146,7524.423445,24277.96701,59120.53383,239.2897035,17248.75282,1743.55475,209.3875375,350.8318398,5998.137551,5703.09,2013CUB
