Code,Year,Solar (% sub energy),Hydro (% sub energy),Wind (% sub energy),IDRES
ARE,1998,0,0,0.099,1998ARE
ARE,1999,0,0,0.131,1999ARE
ARE,2000,0,0,0.132,2000ARE
ARE,2001,0,0,0.196,2001ARE
ARE,2002,0,0,0.289,2002ARE
ARE,2003,0,0,0.423,2003ARE
ARE,2004,0,0,0.54,2004ARE
ARE,2005,0,0,0.735,2005ARE
ARE,2006,0,0,1.005,2006ARE
ARE,2007,0,0,1.08,2007ARE
ARE,2008,0,0,1.762,2008ARE
ARE,2009,0.002,0,2.152,2009ARE
ARE,2010,0.005,0,3.075,2010ARE
ARE,2011,0.005,0,3.651,2011ARE
ARE,2012,0.006,0,4.522,2012ARE
ARE,2013,0.019,0,4.197,2013ARE
ARE,2014,0.069,0,5.59,2014ARE
ARE,2015,0.063,0,6.393,2015ARE
ARE,2016,0.066,0,7.292,2016ARE
ARE,2017,0.15,0,0,2017ARE
ARE,2018,0.245,0,0,2018ARE
ARE,2019,0.769,0,0,2019ARE
GBR,1965,0,0.554,0,1965GBR
GBR,1966,0,0.542,0,1966GBR
GBR,1967,0,0.583,0,1967GBR
GBR,1968,0,0.429,0,1968GBR
GBR,1969,0,0.362,0,1969GBR
GBR,1970,0,0.494,0,1970GBR
GBR,1971,0,0.375,0,1971GBR
GBR,1972,0,0.369,0,1972GBR
GBR,1973,0,0.4,0,1973GBR
GBR,1974,0,0.447,0,1974GBR
GBR,1975,0,0.447,0,1975GBR
GBR,1976,0,0.518,0,1976GBR
GBR,1977,0,0.443,0,1977GBR
GBR,1978,0,0.453,0,1978GBR
GBR,1979,0,0.458,0,1979GBR
GBR,1980,0,0.462,0,1980GBR
GBR,1981,0,0.531,0,1981GBR
GBR,1982,0,0.552,0,1982GBR
GBR,1983,0,0.55,0,1983GBR
GBR,1984,0,0.55,0,1984GBR
GBR,1985,0,0.46,0,1985GBR
GBR,1986,0,0.54,0.026,1986GBR
GBR,1987,0,0.475,0.035,1987GBR
GBR,1988,0,0.547,0.037,1988GBR
GBR,1989,0,0.533,0.036,1989GBR
GBR,1990,0,0.568,0.036,1990GBR
GBR,1991,0,0.493,0.041,1991GBR
GBR,1992,0,0.585,0.037,1992GBR
GBR,1993,0,0.465,0.036,1993GBR
GBR,1994,0,0.56,0.037,1994GBR
GBR,1995,0,0.508,0.033,1995GBR
GBR,1996,0,0.353,0.049,1996GBR
GBR,1997,0,0.466,0.059,1997GBR
GBR,1998,0,0.536,0.073,1998GBR
GBR,1999,0,0.562,0.11,1999GBR
GBR,2000,0,0.531,0.117,2000GBR
GBR,2001,0,0.416,0.144,2001GBR
GBR,2002,0,0.499,0.181,2002GBR
GBR,2003,0,0.33,0.27,2003GBR
GBR,2004,0,0.489,0.343,2004GBR
GBR,2005,0.001,0.489,0.562,2005GBR
GBR,2006,0.001,0.459,0.784,2006GBR
GBR,2007,0.001,0.519,0.965,2007GBR
GBR,2008,0.002,0.532,1.23,2008GBR
GBR,2009,0.002,0.566,1.471,2009GBR
GBR,2010,0.004,0.377,1.697,2010GBR
GBR,2011,0.027,0.628,1.807,2011GBR
GBR,2012,0.147,0.576,1.904,2012GBR
GBR,2013,0.218,0.509,2.256,2013GBR
GBR,2014,0.463,0.673,2.504,2014GBR
GBR,2015,0.846,0.707,2.577,2015GBR
GBR,2016,1.176,0.635,2.855,2016GBR
GBR,2017,1.292,0.668,0,2017GBR
GBR,2018,1.444,0.614,0,2018GBR
GBR,2019,1.441,0.677,0,2019GBR
USA,1965,0,3.795,0,1965USA
USA,1966,0,3.61,0,1966USA
USA,1967,0,3.965,0,1967USA
USA,1968,0,3.753,0,1968USA
USA,1969,0,3.997,0,1969USA
USA,1970,0,3.828,0,1970USA
USA,1971,0,4.028,0,1971USA
USA,1972,0,3.922,0,1972USA
USA,1973,0,3.76,0,1973USA
USA,1974,0,4.261,0,1974USA
USA,1975,0,4.352,0,1975USA
USA,1976,0,3.906,0,1976USA
USA,1977,0,2.966,0,1977USA
USA,1978,0,3.743,0,1978USA
USA,1979,0,3.695,0,1979USA
USA,1980,0,3.781,0,1980USA
USA,1981,0,3.681,0,1981USA
USA,1982,0,4.548,0,1982USA
USA,1983,0,4.903,0,1983USA
USA,1984,0,4.503,0,1984USA
USA,1985,0,3.958,0,1985USA
USA,1986,0,4.068,0,1986USA
USA,1987,0,3.384,0,1987USA
USA,1988,0,2.894,0,1988USA
USA,1989,0.003,3.4,0,1989USA
USA,1990,0.005,3.609,0,1990USA
USA,1991,0.006,3.552,0,1991USA
USA,1992,0.005,3.063,0,1992USA
USA,1993,0.006,3.332,0,1993USA
USA,1994,0.006,3.038,0,1994USA
USA,1995,0.006,3.569,0,1995USA
USA,1996,0.006,3.856,0,1996USA
USA,1997,0.006,3.92,0,1997USA
USA,1998,0.006,3.524,0,1998USA
USA,1999,0.006,3.403,0,1999USA
USA,2000,0.005,2.867,0,2000USA
USA,2001,0.006,2.249,0,2001USA
USA,2002,0.006,2.704,0,2002USA
USA,2003,0.006,2.801,0,2003USA
USA,2004,0.007,2.654,0,2004USA
USA,2005,0.008,2.675,0,2005USA
USA,2006,0.008,2.872,0,2006USA
USA,2007,0.011,2.396,0,2007USA
USA,2008,0.016,2.522,0,2008USA
USA,2009,0.022,2.852,0,2009USA
USA,2010,0.03,2.597,0,2010USA
USA,2011,0.048,3.202,0,2011USA
USA,2012,0.093,2.833,0,2012USA
USA,2013,0.161,2.668,0,2013USA
USA,2014,0.288,2.518,0,2014USA
USA,2015,0.39,2.436,0,2015USA
USA,2016,0.545,2.595,0,2016USA
USA,2017,0.761,2.893,0,2017USA
USA,2018,0.883,2.71,0,2018USA
USA,2019,1.021,2.554,0,2019USA
UZB,1985,0,3.132,0,1985UZB
UZB,1986,0,2.707,0,1986UZB
UZB,1987,0,3.89,0,1987UZB
UZB,1988,0,3.879,0,1988UZB
UZB,1989,0,2.934,0,1989UZB
UZB,1990,0,3.637,0,1990UZB
UZB,1991,0,3.258,0,1991UZB
UZB,1992,0,3.568,0,1992UZB
UZB,1993,0,3.883,0,1993UZB
UZB,1994,0,3.844,0,1994UZB
UZB,1995,0,3.388,0,1995UZB
UZB,1996,0,3.464,0,1996UZB
UZB,1997,0,3.098,0,1997UZB
UZB,1998,0,3.085,0,1998UZB
UZB,1999,0,2.699,0,1999UZB
UZB,2000,0,2.744,0,2000UZB
UZB,2001,0,2.783,0,2001UZB
UZB,2002,0,2.779,0,2002UZB
UZB,2003,0,3.437,0,2003UZB
UZB,2004,0,3.062,0,2004UZB
UZB,2005,0,3.312,0,2005UZB
UZB,2006,0,3.009,0,2006UZB
UZB,2007,0,3.11,0,2007UZB
UZB,2008,0,2.232,0,2008UZB
UZB,2009,0,3.265,0,2009UZB
UZB,2010,0,4.13,0,2010UZB
UZB,2011,0,2.736,0,2011UZB
UZB,2012,0,3.096,0,2012UZB
UZB,2013,0,3.024,0,2013UZB
UZB,2014,0,2.854,0,2014UZB
UZB,2015,0,2.901,0,2015UZB
UZB,2016,0,3.724,0.059,2016UZB
UZB,2017,0,4.242,0,2017UZB
UZB,2018,0.001,2.885,0,2018UZB
UZB,2019,0.002,3.249,0,2019UZB
VEN,1965,0,1.988,0,1965VEN
VEN,1966,0,2.007,0,1966VEN
VEN,1967,0,2.233,0,1967VEN
VEN,1968,0,3.479,0,1968VEN
VEN,1969,0,3.995,0,1969VEN
VEN,1970,0,5.095,0,1970VEN
VEN,1971,0,6.589,0,1971VEN
VEN,1972,0,6.963,0,1972VEN
VEN,1973,0,6.29,0,1973VEN
VEN,1974,0,7.534,0,1974VEN
VEN,1975,0,8.4,0,1975VEN
VEN,1976,0,9.103,0,1976VEN
VEN,1977,0,9.393,0,1977VEN
VEN,1978,0,9.244,0,1978VEN
VEN,1979,0,9.764,0,1979VEN
VEN,1980,0,8.933,0,1980VEN
VEN,1981,0,8.906,0,1981VEN
VEN,1982,0,9.155,0,1982VEN
VEN,1983,0,10.503,0,1983VEN
VEN,1984,0,11.551,0,1984VEN
VEN,1985,0,12.589,0,1985VEN
VEN,1986,0,13.021,0,1986VEN
VEN,1987,0,16.005,0,1987VEN
VEN,1988,0,17.051,0,1988VEN
VEN,1989,0,17.139,0,1989VEN
VEN,1990,0,17.21,0,1990VEN
VEN,1991,0,20.633,0,1991VEN
VEN,1992,0,20.228,0,1992VEN
VEN,1993,0,20.538,0,1993VEN
VEN,1994,0,20.434,0,1994VEN
VEN,1995,0,19.9,0,1995VEN
VEN,1996,0,21.392,0,1996VEN
VEN,1997,0,21.523,0,1997VEN
VEN,1998,0,20.513,0,1998VEN
VEN,1999,0,22.252,0,1999VEN
VEN,2000,0,22.642,0,2000VEN
VEN,2001,0,20.397,0,2001VEN
VEN,2002,0,20.005,0,2002VEN
VEN,2003,0,22.507,0,2003VEN
VEN,2004,0,23.231,0,2004VEN
VEN,2005,0,24.336,0.001,2005VEN
VEN,2006,0,22.974,0.007,2006VEN
VEN,2007,0,23.145,0.02,2007VEN
VEN,2008,0,23.241,0.018,2008VEN
VEN,2009,0,22.964,0.017,2009VEN
VEN,2010,0.001,21.617,0.027,2010VEN
VEN,2011,0.001,22.289,0.024,2011VEN
VEN,2012,0.001,20.918,0.056,2012VEN
VEN,2013,0.001,21.756,0.061,2013VEN
VEN,2014,0.002,21.127,0.073,2014VEN
VEN,2015,0.002,20.289,0.075,2015VEN
VEN,2016,0.003,18.685,0.106,2016VEN
VEN,2017,0.003,18.691,0,2017VEN
VEN,2018,0.003,20.777,0,2018VEN
VEN,2019,0.005,25.327,0,2019VEN
VNM,1965,0,3.213,0,1965VNM
VNM,1966,0,2.107,0,1966VNM
VNM,1967,0,1.686,0,1967VNM
VNM,1968,0,1.815,0,1968VNM
VNM,1969,0,1.728,0,1969VNM
VNM,1970,0,1.841,0,1970VNM
VNM,1971,0,2.113,0,1971VNM
VNM,1972,0,1.498,0,1972VNM
VNM,1973,0,1.412,0,1973VNM
VNM,1974,0,1.9,0,1974VNM
VNM,1975,0,2.035,0,1975VNM
VNM,1976,0,3.92,0,1976VNM
VNM,1977,0,3.948,0,1977VNM
VNM,1978,0,5.078,0,1978VNM
VNM,1979,0,5.893,0,1979VNM
VNM,1980,0,7.671,0,1980VNM
VNM,1981,0,7.751,0,1981VNM
VNM,1982,0,7.511,0,1982VNM
VNM,1983,0,5.626,0,1983VNM
VNM,1984,0,7.299,0.001,1984VNM
VNM,1985,0,6.782,0.001,1985VNM
VNM,1986,0,5.898,0.008,1986VNM
VNM,1987,0,5.147,0.011,1987VNM
VNM,1988,0,6.668,0.012,1988VNM
VNM,1989,0,15.102,0.014,1989VNM
VNM,1990,0,19.664,0.016,1990VNM
VNM,1991,0,22.785,0.02,1991VNM
VNM,1992,0,23.88,0.023,1992VNM
VNM,1993,0,23.048,0.025,1993VNM
VNM,1994,0,23.952,0.032,1994VNM
VNM,1995,0,23.625,0.042,1995VNM
VNM,1996,0,23.363,0.055,1996VNM
VNM,1997,0,19.62,0.08,1997VNM
VNM,1998,0,17.262,0.096,1998VNM
VNM,1999,0,20.776,0.127,1999VNM
VNM,2000,0,19.279,0.146,2000VNM
VNM,2001,0,21.226,0.188,2001VNM
VNM,2002,0,19.243,0.221,2002VNM
VNM,2003,0,18.48,0.272,2003VNM
VNM,2004,0,14.086,0.337,2004VNM
VNM,2005,0,12.27,0.428,2005VNM
VNM,2006,0,15.903,0.54,2006VNM
VNM,2007,0,16.47,0.643,2007VNM
VNM,2008,0,15.261,0.793,2008VNM
VNM,2009,0,17.193,0.938,2009VNM
VNM,2010,0.003,14.296,1.095,2010VNM
VNM,2011,0.003,17.977,1.2,2011VNM
VNM,2012,0.002,22.094,1.394,2012VNM
VNM,2013,0.002,22.327,1.585,2013VNM
VNM,2014,0.002,21.803,1.832,2014VNM
VNM,2015,0.002,17.981,1.972,2015VNM
VNM,2016,0.002,19.224,2.183,2016VNM
VNM,2017,0.003,24.081,,2017VNM
VNM,2018,0.027,20.314,,2018VNM
VNM,2019,0.905,14.189,,2019VNM
OWID_WRL,1965,0,5.93,,1965OWID_WRL
OWID_WRL,1966,0,5.995,,1966OWID_WRL
OWID_WRL,1967,0,5.907,,1967OWID_WRL
OWID_WRL,1968,0,5.864,,1968OWID_WRL
OWID_WRL,1969,0,5.816,,1969OWID_WRL
OWID_WRL,1970,0,5.73,,1970OWID_WRL
OWID_WRL,1971,0,5.751,,1971OWID_WRL
OWID_WRL,1972,0,5.711,,1972OWID_WRL
OWID_WRL,1973,0,5.478,,1973OWID_WRL
OWID_WRL,1974,0,5.984,,1974OWID_WRL
OWID_WRL,1975,0,6.026,,1975OWID_WRL
OWID_WRL,1976,0,5.694,,1976OWID_WRL
OWID_WRL,1977,0,5.677,,1977OWID_WRL
OWID_WRL,1978,0,5.936,,1978OWID_WRL
OWID_WRL,1979,0,6.023,,1979OWID_WRL
OWID_WRL,1980,0,6.196,,1980OWID_WRL
OWID_WRL,1981,0,6.359,,1981OWID_WRL
OWID_WRL,1982,0,6.514,,1982OWID_WRL
OWID_WRL,1983,0,6.684,,1983OWID_WRL
OWID_WRL,1984,0,6.594,,1984OWID_WRL
OWID_WRL,1985,0,6.551,,1985OWID_WRL
OWID_WRL,1986,0,6.496,,1986OWID_WRL
OWID_WRL,1987,0,6.362,,1987OWID_WRL
OWID_WRL,1988,0,6.324,,1988OWID_WRL
OWID_WRL,1989,0.001,6.171,,1989OWID_WRL
OWID_WRL,1990,0.001,6.308,,1990OWID_WRL
OWID_WRL,1991,0.001,6.411,,1991OWID_WRL
OWID_WRL,1992,0.001,6.362,,1992OWID_WRL
OWID_WRL,1993,0.002,6.696,,1993OWID_WRL
OWID_WRL,1994,0.002,6.656,,1994OWID_WRL
OWID_WRL,1995,0.002,6.876,,1995OWID_WRL
OWID_WRL,1996,0.002,6.773,,1996OWID_WRL
OWID_WRL,1997,0.002,6.831,,1997OWID_WRL
OWID_WRL,1998,0.002,6.843,,1998OWID_WRL
OWID_WRL,1999,0.002,6.771,,1999OWID_WRL
OWID_WRL,2000,0.003,6.722,,2000OWID_WRL
OWID_WRL,2001,0.003,6.443,,2001OWID_WRL
OWID_WRL,2002,0.004,6.38,,2002OWID_WRL
OWID_WRL,2003,0.005,6.111,,2003OWID_WRL
OWID_WRL,2004,0.007,6.216,,2004OWID_WRL
OWID_WRL,2005,0.009,6.179,,2005OWID_WRL
OWID_WRL,2006,0.012,6.197,,2006OWID_WRL
OWID_WRL,2007,0.015,6.076,,2007OWID_WRL
OWID_WRL,2008,0.025,6.314,,2008OWID_WRL
OWID_WRL,2009,0.041,6.362,,2009OWID_WRL
OWID_WRL,2010,0.063,6.373,,2010OWID_WRL
OWID_WRL,2011,0.117,6.302,,2011OWID_WRL
OWID_WRL,2012,0.178,6.446,,2012OWID_WRL
OWID_WRL,2013,0.24,6.572,,2013OWID_WRL
OWID_WRL,2014,0.336,6.616,,2014OWID_WRL
OWID_WRL,2015,0.431,6.513,,2015OWID_WRL
OWID_WRL,2016,0.54,6.598,,2016OWID_WRL
OWID_WRL,2017,0.718,6.53,,2017OWID_WRL
OWID_WRL,2018,0.905,6.477,,2018OWID_WRL
OWID_WRL,2019,1.105,6.446,,2019OWID_WRL
