Code,Year,Consumption Geo Biomass Other - TWh,Consumption Hydro Generation - TWh,Consumption Solar Generation - TWh,Consumption Wind Generation -TWh,IDRE
ISL,1990,0.28291,4.1537,0,0,1990ISL
ISL,1991,0.267025,4.1537,0,0,1991ISL
ISL,1992,0.229769,4.304298,0,0,1992ISL
ISL,1993,0.254272,4.460998,0,0,1993ISL
ISL,1994,0.258365,4.509295,0,0,1994ISL
ISL,1995,0.288177,4.677187,0,0,1995ISL
ISL,1996,0.343134288,4.762314,0,0,1996ISL
ISL,1997,0.37307241,5.201305,0,0,1997ISL
ISL,1998,0.652658067,5.615576,0,0,1998ISL
ISL,1999,1.135673,6.041841,0,0,1999ISL
ISL,2000,1.322663,6.350488,0,0,2000ISL
ISL,2001,1.450863,6.572595,0,0,2001ISL
ISL,2002,1.430420015,6.970682,0,0,2002ISL
ISL,2003,1.404678276,7.08232734,0,0,2003ISL
ISL,2004,1.482382775,7.131893196,0,0,2004ISL
ISL,2005,1.659029823,7.015286054,0,0,2005ISL
ISL,2006,2.632598023,7.288997082,0,0,2006ISL
ISL,2007,3.580652681,8.39373524,0,0,2007ISL
ISL,2008,4.037937017,12.42743335,0,0,2008ISL
ISL,2009,4.55308681,12.27934265,0,0,2009ISL
ISL,2010,4.465322569,12.59208193,0,0,2010ISL
ISL,2011,4.70146301,12.50683882,0,7.94E-06,2011ISL
ISL,2012,5.20950492,12.33652983,0,0,2012ISL
ISL,2013,5.244991925,12.86284349,0,0.005484748,2013ISL
ISL,2014,5.238364799,12.87301494,0,0.008385545,2014ISL
ISL,2015,5.00298221,13.7807698,0,0.010894204,2015ISL
ISL,2016,5.067279583,13.4695961,0,0.009209778,2016ISL
ISL,2017,5.169598667,14.05872224,0,0.008126884,2017ISL
ISL,2018,6.009834,13.812796,0,0.004363,2018ISL
ISL,2019,6.018558877,13.45803696,0,0.006567506,2019ISL
IND,1965,0,19.1669378,0,0,1965IND
IND,1966,0,20.0154626,0,0,1966IND
IND,1967,0,22.3975192,0,0,1967IND
IND,1968,0,25.8490706,0,0,1968IND
IND,1969,0,28.6995836,0,0,1969IND
IND,1970,0,30.4364078,0,0,1970IND
IND,1971,0,33.3841476,0,0,1971IND
IND,1972,0,32.4030408,0,0,1972IND
IND,1973,0,34.5066752,0,0,1973IND
IND,1974,0,33.2029522,0,0,1974IND
IND,1975,0,39.6685344,0,0,1975IND
IND,1976,0,41.498166,0,0,1976IND
IND,1977,0,45.276753,0,0,1977IND
IND,1978,0,56.1749934,0,0,1978IND
IND,1979,0,54.1685858,0,0,1979IND
IND,1980,0,55.441373,0,0,1980IND
IND,1981,0,59.0829586,0,0,1981IND
IND,1982,0,49.8596708,0,0,1982IND
IND,1983,0,48.0432974,0,0,1983IND
IND,1984,0,53.6824518,0,0,1984IND
IND,1985,0,51.8130456,0,0,1985IND
IND,1986,0,52.568763,0,0,1986IND
IND,1987,0,48.9625326,0,0,1987IND
IND,1988,0,54.6149452,0,0,1988IND
IND,1989,0,63.3697766,0,0,1989IND
IND,1990,0.037586336,66.3970656,0,0.03030303,1990IND
IND,1991,0.095071321,73.9188844,0,0.11291,1991IND
IND,1992,0.119391892,70.0607482,0,0.08847,1992IND
IND,1993,0.25204955,70.732497,0,0.09477,1993IND
IND,1994,0.380285285,80.21211,0,0.19128,1994IND
IND,1995,0.563795045,75.9208726,0.001010101,0.49647,1995IND
IND,1996,0.756148649,69.0575444,0.006060606,0.87838,1996IND
IND,1997,0.981666667,70.2110078,0.006060606,0.988,1997IND
IND,1998,1.292527778,83.6327256,0.006060606,1.079,1998IND
IND,1999,1.686078829,82.2494534,0.006060606,1.446,1999IND
IND,2000,1.686078829,76.9903674,0.007070707,1.582,2000IND
IND,2001,2.069149925,72.0229618,0.011111111,2.085,2001IND
IND,2002,2.139900676,68.544894,0.013131313,2.085,2002IND
IND,2003,2.712539565,69.296192,0.016161616,2.60448,2003IND
IND,2004,3.314363138,100.636,0.018181818,5.22543,2004IND
IND,2005,4.035136411,97.42,0.018181818,5.991,2005IND
IND,2006,5.587,112.6173323,0.0072,9.3373,2006IND
IND,2007,7.403,122.6130975,0.059,11.6828,2007IND
IND,2008,9.302,115.16902,0.063,14.3782,2008IND
IND,2009,11.642,106.3380275,0.075,16.271,2009IND
IND,2010,14.295,108.7440975,0.113,19.4564,2010IND
IND,2011,17.137,131.7045975,0.827,23.9523,2011IND
IND,2012,19.936,115.776375,2.099,27.4326,2012IND
IND,2013,22.478,131.98302,3.433,30.0074,2013IND
IND,2014,24.676,138.9962925,4.909,33.4549,2014IND
IND,2015,25.818,133.2825367,6.56638,32.74138,2015IND
IND,2016,24.81684573,128.3816139,11.55598,43.45283,2016IND
IND,2017,25.00807011,135.8499722,21.54458,52.62495,2017IND
IND,2018,26.1953673,139.6321371,36.33131,60.31116,2018IND
IND,2019,25.35085947,161.8474971,46.2677,63.31423,2019IND
IDN,1965,0,1.8252122,0,0,1965IDN
IDN,1966,0,2.3732178,0,0,1966IDN
IDN,1967,0,2.6648982,0,0,1967IDN
IDN,1968,0,3.292453,0,0,1968IDN
IDN,1969,0,3.4427126,0,0,1969IDN
IDN,1970,0,4.1851718,0,0,1970IDN
IDN,1971,0,1.3788528,0,0,1971IDN
IDN,1972,0,1.2330126,0,0,1972IDN
IDN,1973,0,1.5556288,0,0,1973IDN
IDN,1974,0,1.723566,0,0,1974IDN
IDN,1975,0,1.8075346,0,0,1975IDN
IDN,1976,0,1.060656,0,0,1976IDN
IDN,1977,0,1.7633406,0,0,1977IDN
IDN,1978,0,1.259529,0,0,1978IDN
IDN,1979,0,1.4009498,0,0,1979IDN
IDN,1980,0,1.2683678,0,0,1980IDN
IDN,1981,0,1.2639484,0,0,1981IDN
IDN,1982,0,1.3788528,0,0,1982IDN
IDN,1983,0,2.0726986,0,0,1983IDN
IDN,1984,0,2.2627328,0,0,1984IDN
IDN,1985,0,2.7665444,0,0,1985IDN
IDN,1986,0,4.4547552,0,0,1986IDN
IDN,1987,0,4.5829178,0,0,1987IDN
IDN,1988,0,5.0336966,0,0,1988IDN
IDN,1989,0,6.2799674,0,0,1989IDN
IDN,1990,1.12742,6.49244,0,0,1990IDN
IDN,1991,1.05146,7.40917,0,0,1991IDN
IDN,1992,1.08574,9.64548,0,0,1992IDN
IDN,1993,1.09197,8.89108,0,0,1993IDN
IDN,1994,1.60391,7.98294,0,0,1994IDN
IDN,1995,2.21253,8.29314,0,0,1995IDN
IDN,1996,2.34287,8.82437,0,0,1996IDN
IDN,1997,2.72838,5.86562,0,0,1997IDN
IDN,1998,3.2865,10.3635,0,0,1998IDN
IDN,1999,3.94073,10.37978,0,0,1999IDN
IDN,2000,4.8724,10.016,0,0,2000IDN
IDN,2001,6.0346,11.655,0,0,2001IDN
IDN,2002,6.2433,9.933,0,0,2002IDN
IDN,2003,6.3019,9.099,0,0,2003IDN
IDN,2004,6.6656,9.674,0,0,2004IDN
IDN,2005,6.615,10.725,0,0,2005IDN
IDN,2006,6.674,9.623,0,0,2006IDN
IDN,2007,7.039,11.286,0,2.00E-05,2007IDN
IDN,2008,8.336595,11.52825,0.0001,0.00027,2008IDN
IDN,2009,9.326545,11.38385,0.0001,0.00367,2009IDN
IDN,2010,9.40429,17.45622,0.00052,0.00364,2010IDN
IDN,2011,9.47989,12.4189,0.00077,0.00469,2011IDN
IDN,2012,9.550715,12.79911,0.00301,0.00461,2012IDN
IDN,2013,9.50575,16.92278,0.0055,0.0001,2013IDN
IDN,2014,10.159085,15.16129,0.00681,0,2014IDN
IDN,2015,10.287645,13.74053,0.00528,0.0037,2015IDN
IDN,2016,10.950965,18.67689,0.02109,0.00569,2016IDN
IDN,2017,13.05905,18.63239,0.02905,0,2017IDN
IDN,2018,14.3689,16.82738,0.01999,0.18798,2018IDN
IDN,2019,15.70215347,16.99258299,0.063578911,0.18798,2019IDN
IRN,1965,0,1.7191466,0,0,1965IRN
IRN,1966,0,1.8473092,0,0,1966IRN
IRN,1967,0,1.98873,0,0,1967IRN
IRN,1968,0,2.1389896,0,0,1968IRN
IRN,1969,0,2.3025074,0,0,1969IRN
IRN,1970,0,2.4792834,0,0,1970IRN
IRN,1971,0,2.6648982,0,0,1971IRN
IRN,1972,0,3.5001648,0,0,1972IRN
IRN,1973,0,2.9654174,0,0,1973IRN
IRN,1974,0,3.2659366,0,0,1974IRN
IRN,1975,0,3.4294544,0,0,1975IRN
IRN,1976,0,3.8360392,0,0,1976IRN
IRN,1977,0,3.9642018,0,0,1977IRN
IRN,1978,0,6.209257,0,0,1978IRN
IRN,1979,0,5.3828292,0,0,1979IRN
IRN,1980,0,5.5817022,0,0,1980IRN
IRN,1981,0,6.0943526,0,0,1981IRN
IRN,1982,0,6.3948718,0,0,1982IRN
IRN,1983,0,6.2578704,0,0,1983IRN
IRN,1984,0,5.8512856,0,0,1984IRN
IRN,1985,0,5.899,0,0,1985IRN
IRN,1986,0,7.05,0,0,1986IRN
IRN,1987,0,7.816,0,0,1987IRN
IRN,1988,0,8.246,0,0,1988IRN
IRN,1989,0,6.732,0,0,1989IRN
IRN,1990,0,7.381,0,0,1990IRN
IRN,1991,0,5.607,0,0,1991IRN
IRN,1992,0,9.204,0,0,1992IRN
IRN,1993,0,10.533,0,0,1993IRN
IRN,1994,0,6.896,0,0,1994IRN
IRN,1995,0,8.323,0,0,1995IRN
IRN,1996,0,8.814,0,0,1996IRN
IRN,1997,0,5.941,0,0,1997IRN
IRN,1998,0,7.488,0,0,1998IRN
IRN,1999,0,5.143,0,0.035,1999IRN
IRN,2000,0,3.781,0,0.0365,2000IRN
IRN,2001,0,4.122,0,0.0337,2001IRN
IRN,2002,0,8.012,0,0.0303,2002IRN
IRN,2003,0,9.588,0,0.0276,2003IRN
IRN,2004,0,11.933,0,0.0463,2004IRN
IRN,2005,0,14.448,0,0.0709,2005IRN
IRN,2006,0,18.509,0.0001,0.1253,2006IRN
IRN,2007,0,17.959,0.0001,0.1409,2007IRN
IRN,2008,0,7.438,0.0002,0.1958,2008IRN
IRN,2009,0.0017,6.723,0.0003,0.2262,2009IRN
IRN,2010,0.0102,10.252,0.0007,0.2089,2010IRN
IRN,2011,0.022,10.684,0.0007,0.2135,2011IRN
IRN,2012,0.0226,12.502,0.0007,0.2043,2012IRN
IRN,2013,0.0193,14.624,0.0007,0.2113,2013IRN
IRN,2014,0.0466,14.504,0.0007,0.1977,2014IRN
IRN,2015,0.0163,13.252,0.0015,0.2422,2015IRN
IRN,2016,0.0218,15.422,0.005,0.2643,2016IRN
IRN,2017,0.02444,17.232,0.085805,0.306258,2017IRN
IRN,2018,0.02444,11.39147271,0.133201058,0.333454657,2018IRN
IRN,2019,0.02444,28.96311185,0.170736501,0.357340417,2019IRN
IRQ,1965,0,0.0707104,0,0,1965IRQ
IRQ,1966,0,0.0928074,0,0,1966IRQ
IRQ,1967,0,0.1060656,0,0,1967IRQ
IRQ,1968,0,0.1281626,0,0,1968IRQ
IRQ,1969,0,0.1414208,0,0,1969IRQ
IRQ,1970,0,0.1723566,0,0,1970IRQ
IRQ,1971,0,0.2,0,0,1971IRQ
IRQ,1972,0,0.2,0,0,1972IRQ
IRQ,1973,0,0.29,0,0,1973IRQ
IRQ,1974,0,0.4,0,0,1974IRQ
IRQ,1975,0,0.461,0,0,1975IRQ
IRQ,1976,0,0.459,0,0,1976IRQ
IRQ,1977,0,0.566,0,0,1977IRQ
IRQ,1978,0,0.708,0,0,1978IRQ
IRQ,1979,0,1.032,0,0,1979IRQ
IRQ,1980,0,0.69,0,0,1980IRQ
IRQ,1981,0,0.61,0,0,1981IRQ
IRQ,1982,0,0.6,0,0,1982IRQ
IRQ,1983,0,0.6,0,0,1983IRQ
IRQ,1984,0,0.61,0,0,1984IRQ
IRQ,1985,0,0.61,0,0,1985IRQ
IRQ,1986,0,0.6,0,0,1986IRQ
IRQ,1987,0,2.6,0,0,1987IRQ
IRQ,1988,0,2.6,0,0,1988IRQ
IRQ,1989,0,2.6,0,0,1989IRQ
IRQ,1990,0,4.650264,0,0,1990IRQ
IRQ,1991,0,2.145184,0,0,1991IRQ
IRQ,1992,0,5.219066,0,0,1992IRQ
IRQ,1993,0,6.161732,0,0,1993IRQ
IRQ,1994,0,6.247761,0,0,1994IRQ
IRQ,1995,0,7.119707,0,0,1995IRQ
IRQ,1996,0,6.489375,0,0,1996IRQ
IRQ,1997,0,6.608055,0,0,1997IRQ
IRQ,1998,0,6.19756,0,0,1998IRQ
IRQ,1999,0,3.55905,0,0,1999IRQ
IRQ,2000,0,3.196577,0,0,2000IRQ
IRQ,2001,0,3.701006,0,0,2001IRQ
IRQ,2002,0,4.56004,0,0,2002IRQ
IRQ,2003,0,4.7559,0,0,2003IRQ
IRQ,2004,0,5.749923,0,0,2004IRQ
IRQ,2005,0,4.893819,0,0,2005IRQ
IRQ,2006,0,4.99076,0,0,2006IRQ
IRQ,2007,0,4.56631,0,0,2007IRQ
IRQ,2008,0,2.932036,0,0,2008IRQ
IRQ,2009,0,2.83021,0,0,2009IRQ
IRQ,2010,0,3.615072,0,0,2010IRQ
IRQ,2011,0,3.399509,0,0,2011IRQ
IRQ,2012,0,4.396909,0,0,2012IRQ
IRQ,2013,0,4.608721,0.0463,0,2013IRQ
IRQ,2014,0,2.835202,0.0573,0,2014IRQ
IRQ,2015,0,2.546137,0.057305,0,2015IRQ
IRQ,2016,0,3.371234,0.057305,0,2016IRQ
IRQ,2017,0,2.176083,0.057305,0,2017IRQ
IRQ,2018,0,1.817702,0.057305,0,2018IRQ
IRQ,2019,0,2.477789,0.057305,0,2019IRQ
IRL,1965,0,0.94203,0,0,1965IRL
IRL,1966,0,0.84899,0,0,1966IRL
IRL,1967,0,0.80247,0,0,1967IRL
IRL,1968,0,0.76758,0,0,1968IRL
IRL,1969,0,0.5815,0,0,1969IRL
IRL,1970,0,0.80247,0,0,1970IRL
IRL,1971,0,0.4652,0,0,1971IRL
IRL,1972,0,0.68617,0,0,1972IRL
IRL,1973,0,0.63965,0,0,1973IRL
IRL,1974,0,0.79084,0,0,1974IRL
IRL,1975,0,0.52335,0,0,1975IRL
IRL,1976,0,0.59313,0,0,1976IRL
IRL,1977,0,0.74432,0,0,1977IRL
IRL,1978,0,0.6978,0,0,1978IRL
IRL,1979,0,0.82573,0,0,1979IRL
IRL,1980,0,0.83736,0,0,1980IRL
IRL,1981,0,0.86062,0,0,1981IRL
IRL,1982,0,0.80247,0,0,1982IRL
IRL,1983,0,0.77921,0,0,1983IRL
IRL,1984,0,0.68617,0,0,1984IRL
IRL,1985,0,0.83736,0,0,1985IRL
IRL,1986,0,0.91877,0,0,1986IRL
IRL,1987,0,0.68617,0,0,1987IRL
IRL,1988,0,0.87225,0,0,1988IRL
IRL,1989,0,0.6978,0,0,1989IRL
IRL,1990,0,0.697,0,0,1990IRL
IRL,1991,0,0.746,0,0,1991IRL
IRL,1992,0,0.817,0,0.0050009,1992IRL
IRL,1993,0,0.765,0,0.0150027,1993IRL
IRL,1994,0,0.92,0,0.01900342,1994IRL
IRL,1995,0,0.713,0,0.01600288,1995IRL
IRL,1996,0.02700486,0.722,0,0.01400252,1996IRL
IRL,1997,0.08101458,0.678,0,0.050009,1997IRL
IRL,1998,0.0850153,0.916,0,0.16903042,1998IRL
IRL,1999,0.09101638,0.846,0,0.18703366,1999IRL
IRL,2000,0.0950171,0.846,0,0.24404392,2000IRL
IRL,2001,0.09701746,0.596,0,0.33406012,2001IRL
IRL,2002,0.08101458,0.912,0,0.38806984,2002IRL
IRL,2003,0.08601548,0.598,0,0.45408172,2003IRL
IRL,2004,0.10901962,0.63,0,0.6551179,2004IRL
IRL,2005,0.130285447,0.63126,0,1.112110144,2005IRL
IRL,2006,0.128455818,0.724273,0,1.622333167,2006IRL
IRL,2007,0.170037836,0.666576,0,1.958723057,2007IRL
IRL,2008,0.208921506,0.968323,0,2.410446818,2008IRL
IRL,2009,0.251354476,0.901734,0.000424236,2.955749215,2009IRL
IRL,2010,0.315056213,0.599231,0.000476107,2.815165684,2010IRL
IRL,2011,0.336096782,0.706687,0.000542081,4.381103159,2011IRL
IRL,2012,0.439326552,0.802349,0.000645929,4.011200122,2012IRL
IRL,2013,0.48095159,0.599497,0.000699463,4.542331953,2013IRL
IRL,2014,0.536249307,0.708654,0.000946215,5.140986328,2014IRL
IRL,2015,0.476241666,0.80649,0.001616621,6.574180747,2015IRL
IRL,2016,0.681,0.681025,0.005342642,6.149,2016IRL
IRL,2017,0.729833,0.691603,0.010801,7.444742,2017IRL
IRL,2018,0.844058,0.69409,0.016656,8.639767,2018IRL
IRL,2019,0.89282488,0.886582718,0.024885466,9.690944215,2019IRL
ISR,1965,0,0,0,0,1965ISR
ISR,1966,0,0,0,0,1966ISR
ISR,1967,0,0,0,0,1967ISR
ISR,1968,0,0,0,0,1968ISR
ISR,1969,0,0,0,0,1969ISR
ISR,1970,0,0,0,0,1970ISR
ISR,1971,0,0,0,0,1971ISR
ISR,1972,0,0,0,0,1972ISR
ISR,1973,0,0,0,0,1973ISR
ISR,1974,0,0,0,0,1974ISR
ISR,1975,0,0,0,0,1975ISR
ISR,1976,0,0,0,0,1976ISR
ISR,1977,0,0,0,0,1977ISR
ISR,1978,0,0,0,0,1978ISR
ISR,1979,0,0,0,0,1979ISR
ISR,1980,0,0,0,0,1980ISR
ISR,1981,0,0.002,0,0,1981ISR
ISR,1982,0,0.002,0,0,1982ISR
ISR,1983,0,0.001,0,0,1983ISR
ISR,1984,0,0.002,0,0,1984ISR
ISR,1985,0,0.002,0,0,1985ISR
ISR,1986,0,0.006,0,0,1986ISR
ISR,1987,0,0.01,0,0,1987ISR
ISR,1988,0,0.01,0,0,1988ISR
ISR,1989,0,0.003,0,0,1989ISR
ISR,1990,0,0.003,0,0,1990ISR
ISR,1991,0,0.006,0,0,1991ISR
ISR,1992,0,0.029,0,0,1992ISR
ISR,1993,0,0.026,0,0,1993ISR
ISR,1994,0,0.023,0,0,1994ISR
ISR,1995,0,0.025,0,0,1995ISR
ISR,1996,0,0.024,0,0,1996ISR
ISR,1997,0,0.025,0,0,1997ISR
ISR,1998,0,0.025,0,0,1998ISR
ISR,1999,0,0.033,0,0,1999ISR
ISR,2000,0,0.031,0,0,2000ISR
ISR,2001,0,0.01,0,0.01,2001ISR
ISR,2002,0,0.021,0,0.011,2002ISR
ISR,2003,0,0.031,0,0.012,2003ISR
ISR,2004,0,0.028,0,0.011,2004ISR
ISR,2005,0,0.028,0,0.011,2005ISR
ISR,2006,0,0.015,0,0.01,2006ISR
ISR,2007,0,0.014,0,0.01,2007ISR
ISR,2008,0.007,0.016,0,0.009,2008ISR
ISR,2009,0.042,0.024,0.024,0.009,2009ISR
ISR,2010,0.061,0.031,0.07,0.008,2010ISR
ISR,2011,0.073,0.029,0.192,0.007,2011ISR
ISR,2012,0.076,0.033,0.369,0.006,2012ISR
ISR,2013,0.043,0.0277,0.4941,0.006,2013ISR
ISR,2014,0.0621,0.0127,0.8404,0.0059,2014ISR
ISR,2015,0.0681,0.0245,1.1602,0.0067,2015ISR
ISR,2016,0.114,0.017377243,1.5253,0.046022757,2016ISR
ISR,2017,0.115,0.017815785,1.5106,0.047184215,2017ISR
ISR,2018,0.100728,0.023126,1.5738,0.064446,2018ISR
ISR,2019,0.100728,0.023126,2.719424387,0.064446,2019ISR
ITA,1965,2.676,42.634,0,0,1965ITA
ITA,1966,3.351,43.72,0,0,1966ITA
ITA,1967,3.475,42.34,0,0,1967ITA
ITA,1968,3.617,42.677,0,0,1968ITA
ITA,1969,3.812,41.166,0,0,1969ITA
ITA,1970,4.228,40.373,0,0,1970ITA
ITA,1971,4.209,39.079,0,0,1971ITA
ITA,1972,3.807,41.348,0,0,1972ITA
ITA,1973,3.845,37.523,0,0,1973ITA
ITA,1974,4.245,37.795,0,0,1974ITA
ITA,1975,3.986,41.021,0,0,1975ITA
ITA,1976,3.812,39.176,0,0,1976ITA
ITA,1977,3.73,51.139,0,0,1977ITA
ITA,1978,3.811,45.491,0,0,1978ITA
ITA,1979,3.825,45.947,0,0,1979ITA
ITA,1980,3.96,45.244,0,0,1980ITA
ITA,1981,3.469,43.034,0,0,1981ITA
ITA,1982,3.521,41.461,0,0,1982ITA
ITA,1983,3.393,41.445,0,0,1983ITA
ITA,1984,3.472,42.401,0,0,1984ITA
ITA,1985,3.212,41.092,0,0,1985ITA
ITA,1986,3.501,41.096,0,0,1986ITA
ITA,1987,3.693,39.505,0,0,1987ITA
ITA,1988,3.787,40.676,0,0,1988ITA
ITA,1989,3.197,34.057,0.002020202,0.002,1989ITA
ITA,1990,3.271,31.626,0.004,0.001919192,1990ITA
ITA,1991,3.292,42.239,0.005,0.002878788,1991ITA
ITA,1992,3.556,42.2,0.009,0.001919192,1992ITA
ITA,1993,3.783,41.425,0.011,0.003838384,1993ITA
ITA,1994,3.564,44.658,0.011,0.006717172,1994ITA
ITA,1995,3.654,37.782,0.013,0.008636364,1995ITA
ITA,1996,4.139,42.037,0.014,0.031666667,1996ITA
ITA,1997,4.47,41.603,0.015,0.118,1997ITA
ITA,1998,5.009,41.22,0.016,0.232,1998ITA
ITA,1999,5.53,45.365,0.017,0.403,1999ITA
ITA,2000,6.099,44.2,0.018,0.563,2000ITA
ITA,2001,6.338,46.811,0.019,1.179,2001ITA
ITA,2002,7.372,39.519,0.021,1.404,2002ITA
ITA,2003,8.714,36.67,0.024,1.458,2003ITA
ITA,2004,9.657,42.338,0.029,1.847,2004ITA
ITA,2005,9.998,36.067,0.031,2.343,2005ITA
ITA,2006,10.635,36.994,0.035,2.971,2006ITA
ITA,2007,10.827,32.815,0.039,4.034,2007ITA
ITA,2008,11.486,41.623,0.193,4.861,2008ITA
ITA,2009,12.8987,49.138,0.677,6.543,2009ITA
ITA,2010,14.816,51.117,1.9057,9.1259,2010ITA
ITA,2011,16.4867,45.823,10.7957,9.8564,2011ITA
ITA,2012,18.0786,41.875,18.8617,13.4071,2012ITA
ITA,2013,22.7493,52.774,21.5886,14.897,2013ITA
ITA,2014,24.6487,58.545,22.3064,15.1783,2014ITA
ITA,2015,25.5807,44.1053,22.9422,14.8439,2015ITA
ITA,2016,25.7972,40.6068,22.1043,17.6887,2016ITA
ITA,2017,25.5794,34.37274,24.3777,17.7419,2017ITA
ITA,2018,25.258,47.070063,22.6538,17.7164,2018ITA
ITA,2019,23.233,45.13991988,24.326,20.063,2019ITA
JPN,1965,0,76.07,0,0,1965JPN
JPN,1966,0,79.35,0,0,1966JPN
JPN,1967,0,68.55,0,0,1967JPN
JPN,1968,0,73.45,0,0,1968JPN
JPN,1969,0,75.35,0,0,1969JPN
JPN,1970,0.242704,75.4,0,0,1970JPN
JPN,1971,0.235611,84.2,0,0,1971JPN
JPN,1972,0.248591,85.1,0,0,1972JPN
JPN,1973,0.253998,66.778,0,0,1973JPN
JPN,1974,0.307547,82.68,0,0,1974JPN
JPN,1975,0.378507,83.406,0,0,1975JPN
JPN,1976,0.367553,83.59,0,0,1976JPN
JPN,1977,0.533774,72.968,0,0,1977JPN
JPN,1978,0.827644,70.047,0,0,1978JPN
JPN,1979,1.099732,80.743,0,0,1979JPN
JPN,1980,1.09144,88.292,0,0,1980JPN
JPN,1981,1.136527,87.594,0,0,1981JPN
JPN,1982,9.870767,81.606,0,0,1982JPN
JPN,1983,11.030233,84.273,0,0,1983JPN
JPN,1984,12.119023,71.617,0,0,1984JPN
JPN,1985,12.699479,82.874,0,0,1985JPN
JPN,1986,13.803359,80.816,0,0,1986JPN
JPN,1987,14.792468,74.787,0,0,1987JPN
JPN,1988,15.986553,90.291,0,0,1988JPN
JPN,1989,17.046979,91.741,0,0,1989JPN
JPN,1990,11.340126,86.895,0.001,0,1990JPN
JPN,1991,11.650857,94.416,0.001,0,1991JPN
JPN,1992,11.850117,80.046,0.0105,0,1992JPN
JPN,1993,11.559372,92.58,0.0225,0.000959596,1993JPN
JPN,1994,13.472534,64.462,0.029,0.000959596,1994JPN
JPN,1995,14.295146,78.793,0.0395,0.000959596,1995JPN
JPN,1996,15.247687,77.173,0.0545,0.001919192,1996JPN
JPN,1997,16.437627,86.44,0.096302846,0.000959596,1997JPN
JPN,1998,16.172629,89.079,0.14324625,0.007070707,1998JPN
JPN,1999,16.48681,83.792,0.218025,0.036363636,1999JPN
JPN,2000,16.111082,84.468,0.344061719,0.109,2000JPN
JPN,2001,16.02874,81.537,0.499739219,0.252,2001JPN
JPN,2002,16.93931,80.6,0.69462,0.413,2002JPN
JPN,2003,17.876465,92.472,0.953955,0.832,2003JPN
JPN,2004,18.053456,91.667,1.271622123,1.44,2004JPN
JPN,2005,21.686,77.56149916,1.630088373,1.91,2005JPN
JPN,2006,21.528,88.80700606,1.99563,2.135,2006JPN
JPN,2007,22.198,74.50974032,2.3124675,2.74,2007JPN
JPN,2008,21.293,75.16437292,2.593971257,2.945,2008JPN
JPN,2009,20.325751,70.46622009,3.045512507,3.427302299,2009JPN
JPN,2010,21.827083,88.50272695,3.98137875,3.925729063,2010JPN
JPN,2011,21.105194,82.48676065,5.43915,4.459041,2011JPN
JPN,2012,22.1299815,77.09999027,7.371902764,4.727417,2012JPN
JPN,2013,23.17670147,79.33157053,12.90878151,5.133169068,2013JPN
JPN,2014,23.62768075,81.70857804,23.54816625,5.01397161,2014JPN
JPN,2015,28.48517469,85.76511581,34.54017195,5.222806579,2015JPN
JPN,2016,18.63094737,74.075,43.32569293,6.098859596,2016JPN
JPN,2017,21.33687579,79.244,54.2416899,6.27360404,2017JPN
JPN,2018,23.36389684,80.997,66.05552929,7.354244444,2018JPN
JPN,2019,37.26707684,73.927,75.2744899,8.620117172,2019JPN
KAZ,1985,0,5.2104726,0,0,1985KAZ
KAZ,1986,0,4.7817908,0,0,1986KAZ
KAZ,1987,0,5.7319618,0,0,1987KAZ
KAZ,1988,0,6.9914908,0,0,1988KAZ
KAZ,1989,0,7.29201,0,0,1989KAZ
KAZ,1990,0,7.366,0,0,1990KAZ
KAZ,1991,0,7.2,0,0,1991KAZ
KAZ,1992,0,6.866,0,0,1992KAZ
KAZ,1993,0,7.629,0,0,1993KAZ
KAZ,1994,0,9.179,0,0,1994KAZ
KAZ,1995,0,8.331,0,0,1995KAZ
KAZ,1996,0,7.331,0,0,1996KAZ
KAZ,1997,0,6.499,0,0,1997KAZ
KAZ,1998,0,6.141,0,0,1998KAZ
KAZ,1999,0,6.132,0,0,1999KAZ
KAZ,2000,0,7.5310506,0,0,2000KAZ
KAZ,2001,0,8.0811386,0,0,2001KAZ
KAZ,2002,0,8.8895429,0,0,2002KAZ
KAZ,2003,0,8.6245404,0,0,2003KAZ
KAZ,2004,0,8.056666,0,0,2004KAZ
KAZ,2005,0,7.8559697,0,0,2005KAZ
KAZ,2006,0,7.7680697,0,0,2006KAZ
KAZ,2007,0,8.1714064,0,0,2007KAZ
KAZ,2008,0,7.4598288,0,0,2008KAZ
KAZ,2009,0,6.8791045,0,0,2009KAZ
KAZ,2010,0,8.022023,0,0,2010KAZ
KAZ,2011,0,7.8833227,0,0.000147,2011KAZ
KAZ,2012,0,7.6372659,2.10E-05,0.002665,2012KAZ
KAZ,2013,0,7.7307629,0.0007874,0.0045487,2013KAZ
KAZ,2014,0,8.2628309,0.001239,0.0132652,2014KAZ
KAZ,2015,0.000476,9.2691904,0.046171,0.1317223,2015KAZ
KAZ,2016,0.00186,11.6207639,0.0884031,0.2749828,2016KAZ
KAZ,2017,0.0021442,11.2101847,0.0926455,0.3397637,2017KAZ
KAZ,2018,0.0024284,10.376336,0.1412636,0.3853151,2018KAZ
KAZ,2019,0.0051146,9.986755481,0.290673015,0.495798687,2019KAZ
KWT,1965,0,0,0,0,1965KWT
KWT,1966,0,0,0,0,1966KWT
KWT,1967,0,0,0,0,1967KWT
